Brand,Model,Year,Price,Trim,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption
Toyota,Corolla,2026,1350000,Smart,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg; images\Toyota_Corolla_SMART_30669\img_1.jpg; images\Toyota_Corolla_SMART_30669\img_2.jpg; images\Toyota_Corolla_SMART_30669\img_3.jpg; images\Toyota_Corolla_SMART_30669\img_4.jpg; images\Toyota_Corolla_SMART_30669\img_5.jpg; images\Toyota_Corolla_SMART_30669\img_6.png; images\Toyota_Corolla_SMART_30669\img_7.jpg; images\Toyota_Corolla_SMART_30669\img_8.jpg; images\Toyota_Corolla_SMART_30669\img_9.jpg,Automatic,gas,Sedan,1600,120,154,,12,"1,780","4,630","1,435",2700,5,4,50,,6.8
Toyota,Corolla,2026,1450000,Smart With Sunroof,images\Toyota Corolla 2026\car_img_1.jpg; images\Toyota Corolla 2026\car_img_2.jpg; images\Toyota Corolla 2026\car_img_3.jpg; images\Toyota Corolla 2026\car_img_4.jpg; images\Toyota Corolla 2026\car_img_5.jpg; images\Toyota Corolla 2026\car_img_6.jpg,Automatic,,Sedan,,,,,,,,,,,,,,
Toyota,Fortuner,2025,3700000,Elegance,images\Toyota_Fortuner_ELEGANCE_29291\img_1.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_2.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_3.jpg; images\Toyota_Fortuner_ELEGANCE_29291\img_4.jpg,automatic,gas,4x4,4000,234,376,,,"1,855","4,795","1,835",2745,7,6,80,6,
Toyota,Fortuner,2025,3400000,Smart,images\Toyota_Fortuner_SMART_25841\img_1.jpg; images\Toyota_Fortuner_SMART_25841\img_2.jpg; images\Toyota_Fortuner_SMART_25841\img_3.jpg; images\Toyota_Fortuner_SMART_25841\img_4.jpg; images\Toyota_Fortuner_SMART_25841\img_5.jpg; images\Toyota_Fortuner_SMART_25841\img_6.jpg,automatic,gas,4x4,2700,163,245,,,"1,855","4,795","1,835",2745,7,4,80,6,
Toyota,Fortuner,2025,3900000,Sport,images\Toyota_Fortuner_Sport_31754\img_1.jpg; images\Toyota_Fortuner_Sport_31754\img_2.jpg; images\Toyota_Fortuner_Sport_31754\img_3.jpg; images\Toyota_Fortuner_Sport_31754\img_4.jpg,automatic,gas,4x4,4000,234,376,,,"1,855","4,795","1,835",2745,7,6,80,6,
Toyota,Fortuner,2026,3500000,Sport,images\Toyota_Fortuner_Sport_33902\img_1.jpg; images\Toyota_Fortuner_Sport_33902\img_2.jpg; images\Toyota_Fortuner_Sport_33902\img_3.jpg; images\Toyota_Fortuner_Sport_33902\img_4.jpg,automatic,gas,4x4,4000,234,376,,,"1,855","4,795","1,835",2745,7,6,80,6,
Toyota,Fortuner,2026,3500000,Sport 4.0 4Wd,images\Toyota Fortuner 2026\car_img_1.jpg; images\Toyota Fortuner 2026\car_img_2.jpg; images\Toyota Fortuner 2026\car_img_3.jpg; images\Toyota Fortuner 2026\car_img_4.jpg; images\Toyota Fortuner 2026\car_img_5.jpg; images\Toyota Fortuner 2026\car_img_6.jpg; images\Toyota Fortuner 2026\car_img_7.jpg; images\Toyota Fortuner 2026\car_img_8.jpg,Automatic,,4x4,,234/5200,376/3800,175,,1855,4795,1835,2745,7,6,80,6,
Toyota,Land Cruiser,2025,9000000,Prado - Highline,images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_1.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_2.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_3.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_4.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_5.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_6.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_7.jpg; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_8.png; images\Toyota_Land_Cruiser_Prado_-_Highline_28046\img_9.jpg,automatic,gas,4x4,4000,270,381,,,"1,980","4,925","1,935",2850,7,8,150,6,
Toyota,Land Cruiser,2025,10700000,Prado - Vx Petrol,images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_1.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_2.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_3.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_4.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_5.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_6.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_7.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_8.jpg; images\Toyota_Land_Cruiser_Prado_-_VX_Petrol_24062\img_9.png,automatic,gas,4x4,4000,270,381,,,"1,980","4,925","1,935",2850,7,8,150,6,
Toyota,Prado,2024,8580000,Full Option,images\Toyota_Prado_Full_option_31609\img_1.png; images\Toyota_Prado_Full_option_31609\img_2.jpg; images\Toyota_Prado_Full_option_31609\img_3.jpg; images\Toyota_Prado_Full_option_31609\img_4.jpg; images\Toyota_Prado_Full_option_31609\img_5.jpg; images\Toyota_Prado_Full_option_31609\img_6.jpg; images\Toyota_Prado_Full_option_31609\img_7.jpg,automatic,gas,SUV,4000,270,381,,,0,,,,7,4,150,6,
Toyota,Rav4,2024,6550000,Full Option,images\Toyota_Rav4_Full_Option_34919\img_1.jpg; images\Toyota_Rav4_Full_Option_34919\img_2.jpg; images\Toyota_Rav4_Full_Option_34919\img_3.jpg; images\Toyota_Rav4_Full_Option_34919\img_4.jpg; images\Toyota_Rav4_Full_Option_34919\img_5.jpg; images\Toyota_Rav4_Full_Option_34919\img_6.jpg; images\Toyota_Rav4_Full_Option_34919\img_7.jpg; images\Toyota_Rav4_Full_Option_34919\img_8.jpg; images\Toyota_Rav4_Full_Option_34919\img_9.jpg; images\Toyota_Rav4_Full_Option_34919\img_10.jpg; images\Toyota_Rav4_Full_Option_34919\img_11.jpg,automatic,gas,4x4,2500,203,243,,,"1,864","4,610","1,742",2690,5,4,55,8,8.7
Toyota,Urban Cruiser,2025,1390000,Active,images\Toyota_Urban_Cruiser_Active_15777\img_1.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_2.jpg; images\Toyota_Urban_Cruiser_Active_15777\img_3.png; images\Toyota_Urban_Cruiser_Active_15777\img_4.png; images\Toyota_Urban_Cruiser_Active_15777\img_5.png; images\Toyota_Urban_Cruiser_Active_15777\img_6.png; images\Toyota_Urban_Cruiser_Active_15777\img_7.png,automatic,gas,SUV,1500,103,138,,,"1,795","4,365","1,645",2600,5,4,45,4,
Toyota,Urban Cruiser,2025,1490000,Comfort,images\Toyota_Urban_Cruiser_Comfort_19340\img_1.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_2.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_3.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_5.jpg; images\Toyota_Urban_Cruiser_Comfort_19340\img_6.png; images\Toyota_Urban_Cruiser_Comfort_19340\img_7.png,automatic,gas,SUV,1500,103,138,,,"1,795","4,365","1,645",2600,5,4,45,4,
Toyota,Urban Cruiser,2026,1300000,1.5 A/T Active,images\Toyota Urban Cruiser 2026\car_img_1.jpg; images\Toyota Urban Cruiser 2026\car_img_2.jpg; images\Toyota Urban Cruiser 2026\car_img_3.jpg; images\Toyota Urban Cruiser 2026\car_img_4.jpg; images\Toyota Urban Cruiser 2026\car_img_5.jpg; images\Toyota Urban Cruiser 2026\car_img_6.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Toyota,Urban Cruiser,2026,1400000,1.5 A/T Comfort,images\Toyota Urban Cruiser 2026\car_img_1.jpg; images\Toyota Urban Cruiser 2026\car_img_2.jpg; images\Toyota Urban Cruiser 2026\car_img_3.jpg; images\Toyota Urban Cruiser 2026\car_img_4.jpg; images\Toyota Urban Cruiser 2026\car_img_5.jpg; images\Toyota Urban Cruiser 2026\car_img_6.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Toyota,Urban Cruiser,2026,1300000,Active,images\Toyota_Urban_Cruiser_Active_22723\img_1.png; images\Toyota_Urban_Cruiser_Active_22723\img_2.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_3.png; images\Toyota_Urban_Cruiser_Active_22723\img_4.png; images\Toyota_Urban_Cruiser_Active_22723\img_5.jpg; images\Toyota_Urban_Cruiser_Active_22723\img_6.png; images\Toyota_Urban_Cruiser_Active_22723\img_7.png,automatic,gas,SUV,1500,103,138,,,"1,795","4,365","1,645",2600,5,4,45,4,
Toyota,Urban Cruiser,2026,1400000,Comfort,images\Toyota_Urban_Cruiser_Comfort_13244\img_1.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_2.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_3.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_4.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_5.png; images\Toyota_Urban_Cruiser_Comfort_13244\img_6.jpg; images\Toyota_Urban_Cruiser_Comfort_13244\img_7.png,automatic,gas,SUV,1500,103,138,,,"1,795","4,365","1,645",2600,5,4,45,4,
Vgv,U70 P Plus,2025,1069000,1.5 A/T Highline,images\VGV U70 P plus 2025\car_img_1.jpg; images\VGV U70 P plus 2025\car_img_2.jpg; images\VGV U70 P plus 2025\car_img_3.jpg,Automatic,,,,156/5600,215/2000,,,1870,4825,1691,2800,7,4,55,6,
Vgv,U70 Pro,2024,1059000,1.5 A/T Top Line,images\VGV U70 PRO 2024\car_img_1.jpg; images\VGV U70 PRO 2024\car_img_2.jpg; images\VGV U70 PRO 2024\car_img_3.jpg; images\VGV U70 PRO 2024\car_img_4.jpg,Automatic,,SUV,,156/5600,215/2000,,,1870,4825,1691,2800,7,4,55,6,
Vgv,U70 Pro,2024,1049900,Top Line,images\Vgv_U70_Pro_Top_Line_38769\img_1.jpg; images\Vgv_U70_Pro_Top_Line_38769\img_2.jpg; images\Vgv_U70_Pro_Top_Line_38769\img_3.jpg; images\Vgv_U70_Pro_Top_Line_38769\img_4.jpg; images\Vgv_U70_Pro_Top_Line_38769\img_5.jpg; images\Vgv_U70_Pro_Top_Line_38769\img_6.jpg,automatic,gas,SUV,1500,156,215,,,"1,870","4,825","1,691",2800,7,4,55,6,
Vgv,U70P Plus,2025,1019900,Highline,images\Vgv_U70P_Plus_Highline_28435\img_1.png; images\Vgv_U70P_Plus_Highline_28435\img_2.jpg; images\Vgv_U70P_Plus_Highline_28435\img_3.jpg; images\Vgv_U70P_Plus_Highline_28435\img_4.jpg; images\Vgv_U70P_Plus_Highline_28435\img_5.jpg,automatic,gas,SUV,1500,156,215,,,"1,870","4,825","1,691",2800,7,4,55,6,
Vgv,U70Pro Plus,2025,1259900,Flagship,images\Vgv_U70Pro_Plus_Flagship_34731\img_1.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_2.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_3.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_4.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_5.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_6.jpg; images\Vgv_U70Pro_Plus_Flagship_34731\img_7.png,automatic,gas,SUV,1500,156,215,,,"1,870","4,825","1,691",2800,7,4,55,6,
Vgv,U70Pro Plus,2025,1099900,Top Line,images\Vgv_U70Pro_Plus_Top_Line_30730\img_1.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_2.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_3.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_4.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_5.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_6.jpg; images\Vgv_U70Pro_Plus_Top_Line_30730\img_7.png,automatic,gas,SUV,1500,156,215,,,"1,870","4,825","1,691",2800,7,4,55,6,
Volks Wagen,Golf Shape Facelift,2025,1690000,Life,images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_1.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_2.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_3.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_4.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_5.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_6.jpg; images\Volks_Wagen_Golf_Shape_Facelift_Life_35661\img_7.jpg,automatic,gas,Hatchback,1400,150,250,,8.2,"1,789","4,284","1,491",2620,5,4,50,8,5.8
Volks Wagen,T Roc,2026,1750000,R-Line,images\Volks_Wagen_T_Roc_R-Line_41586\img_1.jpg; images\Volks_Wagen_T_Roc_R-Line_41586\img_2.jpg; images\Volks_Wagen_T_Roc_R-Line_41586\img_3.jpg; images\Volks_Wagen_T_Roc_R-Line_41586\img_4.jpg; images\Volks_Wagen_T_Roc_R-Line_41586\img_5.png; images\Volks_Wagen_T_Roc_R-Line_41586\img_6.jpg,DSG,gas,SUV,1400,152,250,,8.4,"1,819","4,234","1,573",2590,5,4,50,8,5.3
Volks Wagen,Tayron,2026,2690000,Volkswagen Automtic,images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_1.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_2.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_3.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_4.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_5.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_6.jpg; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_7.png; images\Volks_Wagen_Tayron_Volkswagen___Automtic_39288\img_8.jpg,DSG,gas,SUV,1400,150,250,,8.8,,,,,7,4,55,7,
Volks Wagen,Tiguan,2025,2350000,R-Line,images\Volks_Wagen_Tiguan_R-Line_42617\img_1.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_2.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_3.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_4.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_5.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_6.png; images\Volks_Wagen_Tiguan_R-Line_42617\img_7.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_8.jpg; images\Volks_Wagen_Tiguan_R-Line_42617\img_9.jpg,DSG,gas,SUV,1400,150,250,,,"1,842","4,539","1,657",2681,5,4,,7,6.7
Volks Wagen,Tiguan,2026,2390000,R-Line,images\Volks_Wagen_Tiguan_R-Line_46599\img_1.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_2.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_3.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_4.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_5.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_6.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_7.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_8.jpg; images\Volks_Wagen_Tiguan_R-Line_46599\img_9.png,DSG,gas,SUV,1400,150,250,,,"1,842","4,539","1,657",2681,5,4,,7,6.7
Volks Wagen,Touareg,2025,4450000,R-Line,images\Volks_Wagen_Touareg_R-Line_49851\img_1.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_2.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_3.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_4.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_5.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_6.jpg; images\Volks_Wagen_Touareg_R-Line_49851\img_7.png; images\Volks_Wagen_Touareg_R-Line_49851\img_8.jpg,automatic,gas,4x4,2000,250,370,,6.8,"1,984","4,878","1,720",2894,5,4,,8,
Volkswagen,Golf,2025,1690000,Life,images\Volkswagen Golf 2025\car_img_1.jpg; images\Volkswagen Golf 2025\car_img_2.jpg; images\Volkswagen Golf 2025\car_img_3.jpg; images\Volkswagen Golf 2025\car_img_4.jpg,Automatic,,,,150/5000-6000,250/1500-3500,180,12,1799,4258,1492,2620,5,4,50,6,7٫7
Volkswagen,Id.6 Crozz,2025,1850000,Pro,images\Volkswagen ID.6 Crozz 2025\car_img_1.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_2.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_3.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_4.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_5.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_6.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_7.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_8.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_9.jpg; images\Volkswagen ID.6 Crozz 2025\car_img_10.jpg,Automatic,,,,,,,,1848,4891,1679,2965,7,,,,
Volkswagen,Id7,2024,2150000,Pro Plus,images\Volkswagen id7 2024\car_img_1.jpg; images\Volkswagen id7 2024\car_img_2.jpg; images\Volkswagen id7 2024\car_img_3.jpg; images\Volkswagen id7 2024\car_img_4.jpg; images\Volkswagen id7 2024\car_img_5.jpg; images\Volkswagen id7 2024\car_img_6.jpg; images\Volkswagen id7 2024\car_img_7.jpg; images\Volkswagen id7 2024\car_img_8.jpg; images\Volkswagen id7 2024\car_img_9.jpg; images\Volkswagen id7 2024\car_img_10.jpg; images\Volkswagen id7 2024\car_img_11.jpg; images\Volkswagen id7 2024\car_img_12.jpg; images\Volkswagen id7 2024\car_img_13.jpg; images\Volkswagen id7 2024\car_img_14.jpg; images\Volkswagen id7 2024\car_img_15.jpg; images\Volkswagen id7 2024\car_img_16.jpg,Automatic,,,,,,,7,1862,4961,1538,2966,5,,,,
Volkswagen,T-Roc,2026,1750000,R-Line,images\Volkswagen T-Roc 2026\car_img_1.jpg; images\Volkswagen T-Roc 2026\car_img_2.jpg; images\Volkswagen T-Roc 2026\car_img_3.jpg; images\Volkswagen T-Roc 2026\car_img_4.jpg; images\Volkswagen T-Roc 2026\car_img_5.jpg; images\Volkswagen T-Roc 2026\car_img_6.jpg,Automatic,,,,150/5000-6000,250/1500-3500,205,8٫4,1992,4234,1573,2590,5,4,50,8,5٫3
Volkswagen,Tayron,2026,2690000,R-Line,images\Volkswagen Tayron 2026\car_img_1.jpg; images\Volkswagen Tayron 2026\car_img_2.jpg; images\Volkswagen Tayron 2026\car_img_3.jpg; images\Volkswagen Tayron 2026\car_img_4.jpg; images\Volkswagen Tayron 2026\car_img_5.jpg; images\Volkswagen Tayron 2026\car_img_6.jpg; images\Volkswagen Tayron 2026\car_img_7.jpg; images\Volkswagen Tayron 2026\car_img_8.jpg,Automatic,,,,150/5000-6000,250/1500-3500,215,8٫8,1853,4792,1671,2791,7,4,55,7,6٫7
Volkswagen,Tiguan,2025,2350000,R-Line,images\Volkswagen Tiguan 2025\car_img_1.jpg; images\Volkswagen Tiguan 2025\car_img_2.jpg; images\Volkswagen Tiguan 2025\car_img_3.jpg; images\Volkswagen Tiguan 2025\car_img_4.jpg; images\Volkswagen Tiguan 2025\car_img_5.jpg,Automatic,,,,150/5000-6000,250/1500-3500,215,9٫2,1589,4486,1664,2681,5,4,58,6,6٫7
Volkswagen,Tiguan,2026,2390000,R-Line,images\Volkswagen Tiguan 2026\car_img_1.jpg; images\Volkswagen Tiguan 2026\car_img_2.jpg; images\Volkswagen Tiguan 2026\car_img_3.jpg; images\Volkswagen Tiguan 2026\car_img_4.jpg; images\Volkswagen Tiguan 2026\car_img_5.jpg; images\Volkswagen Tiguan 2026\car_img_6.jpg; images\Volkswagen Tiguan 2026\car_img_7.jpg; images\Volkswagen Tiguan 2026\car_img_8.jpg; images\Volkswagen Tiguan 2026\car_img_9.jpg; images\Volkswagen Tiguan 2026\car_img_10.jpg; images\Volkswagen Tiguan 2026\car_img_11.jpg; images\Volkswagen Tiguan 2026\car_img_12.jpg,Automatic,,,,150/5000-6000,250/1500-3500,215,9٫2,1589,4486,1664,2681,5,4,58,6,6٫7
Volkswagen,Touareg,2025,4450000,R-Line,images\Volkswagen Touareg 2025\car_img_1.jpg; images\Volkswagen Touareg 2025\car_img_2.jpg; images\Volkswagen Touareg 2025\car_img_3.jpg; images\Volkswagen Touareg 2025\car_img_4.jpg; images\Volkswagen Touareg 2025\car_img_5.jpg; images\Volkswagen Touareg 2025\car_img_6.jpg,Automatic,,,,250/5000-6000,370/1600-4500,229,6٫8,1984,4878,1720,2894,5,4,75,8,8٫2
Volvo,C40,2024,2650000,Single Motor,images\Volvo_C40_Single_motor_36950\img_1.jpg; images\Volvo_C40_Single_motor_36950\img_2.jpg; images\Volvo_C40_Single_motor_36950\img_3.jpg; images\Volvo_C40_Single_motor_36950\img_4.jpg; images\Volvo_C40_Single_motor_36950\img_5.jpg; images\Volvo_C40_Single_motor_36950\img_6.jpg; images\Volvo_C40_Single_motor_36950\img_7.jpg; images\Volvo_C40_Single_motor_36950\img_8.png,automatic,Electric,SUV,,238,420,,7.3,"1,873","4,440","1,591",2702,5,,,,
Volvo,C40,2024,2950000,Twin Motor,images\Volvo_C40_Twin_motor_41604\img_1.jpg; images\Volvo_C40_Twin_motor_41604\img_2.jpg; images\Volvo_C40_Twin_motor_41604\img_3.jpg; images\Volvo_C40_Twin_motor_41604\img_4.jpg; images\Volvo_C40_Twin_motor_41604\img_5.jpg; images\Volvo_C40_Twin_motor_41604\img_6.jpg; images\Volvo_C40_Twin_motor_41604\img_7.png; images\Volvo_C40_Twin_motor_41604\img_8.jpg,automatic,Electric,SUV,,408,670,,4.7,"1,873","4,440","1,591",2702,5,,,,
Volvo,Ex30,2025,1699000,Single Plus Extended Range,images\Volvo EX30 2025\car_img_1.jpg; images\Volvo EX30 2025\car_img_2.jpg; images\Volvo EX30 2025\car_img_3.jpg; images\Volvo EX30 2025\car_img_4.jpg; images\Volvo EX30 2025\car_img_5.jpg; images\Volvo EX30 2025\car_img_6.jpg; images\Volvo EX30 2025\car_img_7.jpg; images\Volvo EX30 2025\car_img_8.jpg; images\Volvo EX30 2025\car_img_9.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_1.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_2.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_3.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_4.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_5.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_6.png; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_7.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_8.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_9.jpg; images\Volvo_Ex30_Single_PLUS_Extended_Range_48358\img_10.jpg,Automatic,Electric,SUV,,272,343,,5.3,"1,838","4,233","1,550",2650,5,,,,17.5
Volvo,Ex30,2025,1799000,Single Ultra Extended Range,images\Volvo EX30 2025\car_img_1.jpg; images\Volvo EX30 2025\car_img_2.jpg; images\Volvo EX30 2025\car_img_3.jpg; images\Volvo EX30 2025\car_img_4.jpg; images\Volvo EX30 2025\car_img_5.jpg; images\Volvo EX30 2025\car_img_6.jpg; images\Volvo EX30 2025\car_img_7.jpg; images\Volvo EX30 2025\car_img_8.jpg; images\Volvo EX30 2025\car_img_9.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_1.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_2.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_3.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_4.png; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_5.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_6.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_7.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_8.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_9.jpg; images\Volvo_Ex30_Single_Ultra_Extended_Range_52113\img_10.jpg,Automatic,Electric,SUV,,272,343,,5.3,"1,838","4,233","1,550",2650,5,,,,17.5
Volvo,Ex30,2025,1950000,Twin Plus Performance,images\Volvo_Ex30_Twin_Plus_Performance_39247\img_1.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_2.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_3.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_4.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_5.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_6.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_7.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_8.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_9.jpg; images\Volvo_Ex30_Twin_Plus_Performance_39247\img_10.png,automatic,Electric,SUV,,428,543,,3.6,"1,838","4,233","1,550",2650,5,,,,17
Volvo,Ex30,2025,1950000,Twin Ultra Performance,images\Volvo EX30 2025\car_img_1.jpg; images\Volvo EX30 2025\car_img_2.jpg; images\Volvo EX30 2025\car_img_3.jpg; images\Volvo EX30 2025\car_img_4.jpg; images\Volvo EX30 2025\car_img_5.jpg; images\Volvo EX30 2025\car_img_6.jpg; images\Volvo EX30 2025\car_img_7.jpg; images\Volvo EX30 2025\car_img_8.jpg; images\Volvo EX30 2025\car_img_9.jpg,Automatic,,SUV,,,,,,,,,,,,,,
Volvo,Xc40,2024,2990000,2.0 A/T Ultimate Dark,images\Volvo XC 40 2024\car_img_1.jpg; images\Volvo XC 40 2024\car_img_2.jpg; images\Volvo XC 40 2024\car_img_3.jpg; images\Volvo XC 40 2024\car_img_4.jpg; images\Volvo XC 40 2024\car_img_5.jpg; images\Volvo XC 40 2024\car_img_6.jpg; images\Volvo XC 40 2024\car_img_7.jpg,Automatic,,SUV,,197/5500,300/1800-4800,180,8,1863,4425,1652,2702,5,4,54,8,6٫9
Volvo,Xc40,2024,2950000,Black Edition,images\Volvo_Xc_40_Black_Edition_48884\img_1.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_2.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_3.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_4.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_5.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_6.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_7.jpg; images\Volvo_Xc_40_Black_Edition_48884\img_8.jpg,automatic,Hybrid,SUV,2000,197,300,,6.9,"1,863","4,425","1,652",2702,5,4,54,8,7.8
