Brand,Model,Year,Price,Trim,Brand_Tier,Image_Paths,Transmission,Fuel_Type,Body_Type,Engine_Capacity,Horsepower,Torque,Max_Speed,Acceleration,Width,Length,Height,Wheelbase,Seats,Cylinders,Fuel_Tank,Number_of_Gears,Fuel_Consumption,Electric_Fuel Consumption,Max_Electric_Driving_Range,Drivetrain
Audi,Q2,2025,2100000,S-Line,2,images\Audi_Q2_S_Line_74179\img_1.jpg; images\Audi_Q2_S_Line_74179\img_2.jpg; images\Audi_Q2_S_Line_74179\img_3.jpg; images\Audi_Q2_S_Line_74179\img_4.jpg; images\Audi_Q2_S_Line_74179\img_5.jpg; images\Audi_Q2_S_Line_74179\img_6.jpg; images\Audi_Q2_S_Line_74179\img_7.jpg; images\Audi_Q2_S_Line_74179\img_8.png; images\Audi_Q2_S_Line_74179\img_9.jpg; images\Audi_Q2_S_Line_74179\img_10.jpg,Automatic,Gas,SUV,1400,150,200,218,10.3,"1,794","4,191","1,508",2595,5,4,50,7,5.1,-,-,FWD
Audi,Q2,2026,2200000,S-Line,2,images\Audi Q2 2026\car_img_1.jpg; images\Audi Q2 2026\car_img_2.jpg; images\Audi Q2 2026\car_img_3.jpg; images\Audi Q2 2026\car_img_4.jpg; images\Audi Q2 2026\car_img_5.jpg; images\Audi Q2 2026\car_img_6.jpg; images\Audi Q2 2026\car_img_7.jpg; images\Audi Q2 2026\car_img_8.jpg; images\Audi_Q2_S_Line_77869\img_1.jpg; images\Audi_Q2_S_Line_77869\img_2.jpg; images\Audi_Q2_S_Line_77869\img_3.jpg; images\Audi_Q2_S_Line_77869\img_4.jpg; images\Audi_Q2_S_Line_77869\img_5.jpg; images\Audi_Q2_S_Line_77869\img_6.jpg; images\Audi_Q2_S_Line_77869\img_7.jpg; images\Audi_Q2_S_Line_77869\img_8.jpg; images\Audi_Q2_S_Line_77869\img_9.jpg; images\Audi_Q2_S_Line_77869\img_10.png,Automatic,Gas,SUV,1400,150,200,218,10.3,"1,794","4,191","1,508",2595,5,4,50,7,5.1,-,-,FWD
Audi,Q3,2025,2450000,Advanced,2,images\Audi_Q3_Advanced_94002\img_1.jpg; images\Audi_Q3_Advanced_94002\img_2.jpg; images\Audi_Q3_Advanced_94002\img_3.jpg; images\Audi_Q3_Advanced_94002\img_4.jpg; images\Audi_Q3_Advanced_94002\img_5.jpg; images\Audi_Q3_Advanced_94002\img_6.jpg; images\Audi_Q3_Advanced_94002\img_7.jpg; images\Audi_Q3_Advanced_94002\img_8.jpg; images\Audi_Q3_Advanced_94002\img_9.jpg; images\Audi_Q3_Advanced_94002\img_10.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2025,2925000,Baseline,2,images\Audi_Q3_Baseline_5467\img_1.jpg; images\Audi_Q3_Baseline_5467\img_2.jpg; images\Audi_Q3_Baseline_5467\img_3.jpg; images\Audi_Q3_Baseline_5467\img_4.jpg; images\Audi_Q3_Baseline_5467\img_5.jpg; images\Audi_Q3_Baseline_5467\img_6.jpg; images\Audi_Q3_Baseline_5467\img_7.jpg; images\Audi_Q3_Baseline_5467\img_8.jpg; images\Audi_Q3_Baseline_5467\img_9.jpg; images\Audi_Q3_Baseline_5467\img_10.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2025,2670000,S-Line,2,images\Audi_Q3_S-Line_98003\img_1.jpg; images\Audi_Q3_S-Line_98003\img_2.jpg; images\Audi_Q3_S-Line_98003\img_3.jpg; images\Audi_Q3_S-Line_98003\img_4.jpg; images\Audi_Q3_S-Line_98003\img_5.jpg; images\Audi_Q3_S-Line_98003\img_6.jpg; images\Audi_Q3_S-Line_98003\img_7.jpg; images\Audi_Q3_S-Line_98003\img_8.jpg; images\Audi_Q3_S-Line_98003\img_9.jpg; images\Audi_Q3_S-Line_98003\img_10.jpg; images\Audi_Q3_S-Line_98003\img_11.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2025,2850000,SportBack,2,images\Audi_Q3_Sport_back_1794\img_1.jpg; images\Audi_Q3_Sport_back_1794\img_2.jpg; images\Audi_Q3_Sport_back_1794\img_3.jpg; images\Audi_Q3_Sport_back_1794\img_4.jpg; images\Audi_Q3_Sport_back_1794\img_5.jpg; images\Audi_Q3_Sport_back_1794\img_6.jpg; images\Audi_Q3_Sport_back_1794\img_7.jpg; images\Audi_Q3_Sport_back_1794\img_8.jpg; images\Audi_Q3_Sport_back_1794\img_9.jpg; images\Audi_Q3_Sport_back_1794\img_10.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2025,3800000,SportBack,2,images\Audi_Q3_Sport_back_2.0L_91603\img_1.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_2.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_3.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_4.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_5.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_6.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_7.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_8.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_9.jpg; images\Audi_Q3_Sport_back_2.0L_91603\img_10.jpg,Automatic,Gas,SUV,2000,190,320,212,7.4,"1,856","4,484","1,616",2680,5,4,75,8,7.5,-,-,FWD
Audi,Q3,2026,2500000,Advanced,2,images\Audi Q3 2026\car_img_1.jpg; images\Audi Q3 2026\car_img_2.jpg; images\Audi Q3 2026\car_img_3.jpg; images\Audi Q3 2026\car_img_4.jpg; images\Audi Q3 2026\car_img_5.jpg; images\Audi Q3 2026\car_img_6.jpg; images\Audi_Q3_Advanced_96303\img_1.jpg; images\Audi_Q3_Advanced_96303\img_2.jpg; images\Audi_Q3_Advanced_96303\img_3.jpg; images\Audi_Q3_Advanced_96303\img_4.jpg; images\Audi_Q3_Advanced_96303\img_5.jpg; images\Audi_Q3_Advanced_96303\img_6.jpg; images\Audi_Q3_Advanced_96303\img_7.jpg; images\Audi_Q3_Advanced_96303\img_8.jpg; images\Audi_Q3_Advanced_96303\img_9.jpg; images\Audi_Q3_Advanced_96303\img_10.jpg; images\Audi_Q3_Advanced_96303\img_11.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2026,2975000,Baseline,2,images\Audi_Q3_Baseline_7671\img_1.jpg; images\Audi_Q3_Baseline_7671\img_2.jpg; images\Audi_Q3_Baseline_7671\img_3.jpg; images\Audi_Q3_Baseline_7671\img_4.jpg; images\Audi_Q3_Baseline_7671\img_5.jpg; images\Audi_Q3_Baseline_7671\img_6.jpg; images\Audi_Q3_Baseline_7671\img_7.jpg; images\Audi_Q3_Baseline_7671\img_8.jpg; images\Audi_Q3_Baseline_7671\img_9.jpg; images\Audi_Q3_Baseline_7671\img_10.jpg; images\Audi_Q3_Baseline_7671\img_11.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2026,2725000,S-Line,2,images\Audi Q3 2026\car_img_1.jpg; images\Audi Q3 2026\car_img_2.jpg; images\Audi Q3 2026\car_img_3.jpg; images\Audi Q3 2026\car_img_4.jpg; images\Audi Q3 2026\car_img_5.jpg; images\Audi Q3 2026\car_img_6.jpg; images\Audi_Q3_S-Line_88\img_1.jpg; images\Audi_Q3_S-Line_88\img_2.jpg; images\Audi_Q3_S-Line_88\img_3.jpg; images\Audi_Q3_S-Line_88\img_4.jpg; images\Audi_Q3_S-Line_88\img_5.jpg; images\Audi_Q3_S-Line_88\img_6.jpg; images\Audi_Q3_S-Line_88\img_7.jpg; images\Audi_Q3_S-Line_88\img_8.jpg; images\Audi_Q3_S-Line_88\img_9.jpg; images\Audi_Q3_S-Line_88\img_10.jpg; images\Audi_Q3_S-Line_88\img_11.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2026,2900000,Sportback S-Line,2,images\Audi_Q3_Sport_back_3841\img_1.jpg; images\Audi_Q3_Sport_back_3841\img_2.jpg; images\Audi_Q3_Sport_back_3841\img_3.jpg; images\Audi_Q3_Sport_back_3841\img_4.jpg; images\Audi_Q3_Sport_back_3841\img_5.jpg; images\Audi_Q3_Sport_back_3841\img_6.jpg; images\Audi_Q3_Sport_back_3841\img_7.jpg; images\Audi_Q3_Sport_back_3841\img_8.jpg; images\Audi_Q3_Sport_back_3841\img_9.jpg; images\Audi_Q3_Sport_back_3841\img_10.jpg; images\Audi_Q3_Sport_back_3841\img_11.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q3,2026,2975000,Sportback S-Line Black Package,2,images\Audi Q3 2026\car_img_1.jpg; images\Audi Q3 2026\car_img_2.jpg; images\Audi Q3 2026\car_img_3.jpg; images\Audi Q3 2026\car_img_4.jpg; images\Audi Q3 2026\car_img_5.jpg; images\Audi Q3 2026\car_img_6.jpg,Automatic,Gas,SUV,1400,150,250,205,9.2,"1,856","4,484","1,616",2680,5,4,54,6,5.9,-,-,FWD
Audi,Q6 E-Tron,2026,4100000,Performance S-Line,2,images\Audi Q6 e-tron 2026\car_img_1.jpg; images\Audi Q6 e-tron 2026\car_img_2.jpg; images\Audi Q6 e-tron 2026\car_img_3.jpg; images\Audi Q6 e-tron 2026\car_img_4.jpg; images\Audi Q6 e-tron 2026\car_img_5.jpg; images\Audi Q6 e-tron 2026\car_img_6.jpg; images\Audi Q6 e-tron 2026\car_img_7.jpg; images\Audi Q6 e-tron 2026\car_img_8.jpg; images\Audi Q6 e-tron 2026\car_img_9.jpg; images\Audi Q6 e-tron 2026\car_img_10.jpg; images\Audi Q6 e-tron 2026\car_img_11.jpg; images\Audi Q6 e-tron 2026\car_img_12.jpg; images\Audi Q6 e-tron 2026\car_img_13.jpg; images\Audi Q6 e-tron 2026\car_img_14.jpg; images\Audi Q6 e-tron 2026\car_img_15.jpg; images\Audi Q6 e-tron 2026\car_img_16.jpg; images\Audi Q6 e-tron 2026\car_img_17.jpg,Automatic,Electric,SUV,-,301,485,210,6.6,1939,4771,1648,2899,5,-,-,1,-,15.1,533,AWD
Audi,Q7,2025,5500000,S-Line,2,images\Audi_Q7_S_Line_92965\img_1.jpg; images\Audi_Q7_S_Line_92965\img_2.jpg; images\Audi_Q7_S_Line_92965\img_3.png; images\Audi_Q7_S_Line_92965\img_4.jpg; images\Audi_Q7_S_Line_92965\img_5.jpg; images\Audi_Q7_S_Line_92965\img_6.jpg; images\Audi_Q7_S_Line_92965\img_7.jpg; images\Audi_Q7_S_Line_92965\img_8.jpg; images\Audi_Q7_S_Line_92965\img_9.jpg,Automatic,Gas,SUV,2000,252,370,210,7.3,1970,5052,1734,2995,7,4,85,8,10.7,-,-,AWD
Audi,Q7,2025,6950000,S-Line 3.0 L,2,images\Audi_Q7_S_Line_3.0_L_506\img_1.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_2.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_3.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_4.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_5.png; images\Audi_Q7_S_Line_3.0_L_506\img_6.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_7.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_8.jpg; images\Audi_Q7_S_Line_3.0_L_506\img_9.jpg,Automatic,Gas,SUV,3000,340,500,250,5.9,1970,5052,1734,2995,7,6,100,8,11.7,-,-,AWD
Audi,Q7,2025,5800000,S-Line Plus,2,images\Audi_Q7_S_Line_Plus_97014\img_1.jpg; images\Audi_Q7_S_Line_Plus_97014\img_2.jpg; images\Audi_Q7_S_Line_Plus_97014\img_3.jpg; images\Audi_Q7_S_Line_Plus_97014\img_4.png; images\Audi_Q7_S_Line_Plus_97014\img_5.jpg; images\Audi_Q7_S_Line_Plus_97014\img_6.jpg; images\Audi_Q7_S_Line_Plus_97014\img_7.jpg; images\Audi_Q7_S_Line_Plus_97014\img_8.jpg; images\Audi_Q7_S_Line_Plus_97014\img_9.jpg,Automatic,Gas,SUV,2000,252,370,210,7.3,1970,5052,1734,2995,7,4,85,8,10.7,-,-,AWD
Audi,Q7,2026,5250000,S-Line,2,images\Audi_Q7_S_Line_4927\img_1.jpg; images\Audi_Q7_S_Line_4927\img_2.jpg; images\Audi_Q7_S_Line_4927\img_3.jpg; images\Audi_Q7_S_Line_4927\img_4.jpg; images\Audi_Q7_S_Line_4927\img_5.png; images\Audi_Q7_S_Line_4927\img_6.jpg; images\Audi_Q7_S_Line_4927\img_7.jpg; images\Audi_Q7_S_Line_4927\img_8.jpg; images\Audi_Q7_S_Line_4927\img_9.jpg,Automatic,Gas,SUV,2000,252,370,210,7.3,1970,5052,1734,2995,7,4,85,8,10.7,-,-,AWD
Audi,Q7,2026,5750000,S-Line Plus,2,images\Audi_Q7_S_Line_Plus_8888\img_1.png; images\Audi_Q7_S_Line_Plus_8888\img_2.jpg; images\Audi_Q7_S_Line_Plus_8888\img_3.jpg; images\Audi_Q7_S_Line_Plus_8888\img_4.jpg; images\Audi_Q7_S_Line_Plus_8888\img_5.jpg; images\Audi_Q7_S_Line_Plus_8888\img_6.jpg; images\Audi_Q7_S_Line_Plus_8888\img_7.jpg; images\Audi_Q7_S_Line_Plus_8888\img_8.jpg; images\Audi_Q7_S_Line_Plus_8888\img_9.jpg,Automatic,Gas,SUV,2000,252,370,210,7.3,1970,5052,1734,2995,7,4,85,8,10.7,-,-,AWD
Audi,Q8,2025,7300000,S-Line,2,images\Audi_Q8_S_Line_94859\img_1.jpg; images\Audi_Q8_S_Line_94859\img_2.jpg; images\Audi_Q8_S_Line_94859\img_3.png; images\Audi_Q8_S_Line_94859\img_4.jpg; images\Audi_Q8_S_Line_94859\img_5.jpg; images\Audi_Q8_S_Line_94859\img_6.jpg; images\Audi_Q8_S_Line_94859\img_7.jpg; images\Audi_Q8_S_Line_94859\img_8.jpg; images\Audi_Q8_S_Line_94859\img_9.jpg; images\Audi_Q8_S_Line_94859\img_10.jpg,Automatic,Gas,SUV,3000,340,500,210,5.9,"1,995","4,986","1,705",2995,5,6,85,8,8.9,-,-,AWD
Audi,Q8,2025,7600000,S-Line Plus,2,images\Audi_Q8_S_Line_Plus_98905\img_1.jpg; images\Audi_Q8_S_Line_Plus_98905\img_2.jpg; images\Audi_Q8_S_Line_Plus_98905\img_3.jpg; images\Audi_Q8_S_Line_Plus_98905\img_4.jpg; images\Audi_Q8_S_Line_Plus_98905\img_5.png; images\Audi_Q8_S_Line_Plus_98905\img_6.jpg; images\Audi_Q8_S_Line_Plus_98905\img_7.jpg; images\Audi_Q8_S_Line_Plus_98905\img_8.jpg; images\Audi_Q8_S_Line_Plus_98905\img_9.jpg; images\Audi_Q8_S_Line_Plus_98905\img_10.jpg,Automatic,Gas,SUV,3000,340,500,210,5.9,"1,995","4,986","1,705",2995,5,6,85,8,8.9,-,-,AWD
Audi,Q8,2026,7100000,S-Line,2,images\Audi_Q8_S_Line_2545\img_1.jpg; images\Audi_Q8_S_Line_2545\img_2.jpg; images\Audi_Q8_S_Line_2545\img_3.png; images\Audi_Q8_S_Line_2545\img_4.jpg; images\Audi_Q8_S_Line_2545\img_5.jpg; images\Audi_Q8_S_Line_2545\img_6.jpg; images\Audi_Q8_S_Line_2545\img_7.jpg; images\Audi_Q8_S_Line_2545\img_8.jpg; images\Audi_Q8_S_Line_2545\img_9.jpg,Automatic,Gas,SUV,3000,340,500,210,5.9,"1,995","4,986","1,705",2995,5,6,85,8,8.9,-,-,AWD
Audi,Q8,2026,7350000,S-Line Plus,2,images\Audi_Q8_S_Line_Plus_6003\img_1.jpg; images\Audi_Q8_S_Line_Plus_6003\img_2.jpg; images\Audi_Q8_S_Line_Plus_6003\img_3.jpg; images\Audi_Q8_S_Line_Plus_6003\img_4.jpg; images\Audi_Q8_S_Line_Plus_6003\img_5.jpg; images\Audi_Q8_S_Line_Plus_6003\img_6.jpg; images\Audi_Q8_S_Line_Plus_6003\img_7.jpg; images\Audi_Q8_S_Line_Plus_6003\img_8.png; images\Audi_Q8_S_Line_Plus_6003\img_9.jpg; images\Audi_Q8_S_Line_Plus_6003\img_10.jpg,Automatic,Gas,SUV,3000,340,500,210,5.9,"1,995","4,986","1,705",2995,5,6,85,8,8.9,-,-,AWD
Audi,Q8 E-Tron,2024,4990000,Baseline,2,images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_1.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_2.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_3.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_4.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_5.png; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_6.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_7.jpg; images\Audi_Q8_E_Tron_Q8_E-tron__Automtic_81246\img_8.jpg,Automatic,Electric,SUV,-,408,664,200,6.0,"1,937","4,915","1,619",2928,5,-,-,1,-,20.1,582,AWD
Audi,Q8 E-Tron,2024,5200000,Sportback,2,images\Audi Q8 e-tron 2024\car_img_1.jpg; images\Audi Q8 e-tron 2024\car_img_2.jpg; images\Audi Q8 e-tron 2024\car_img_3.jpg; images\Audi Q8 e-tron 2024\car_img_4.jpg; images\Audi Q8 e-tron 2024\car_img_5.jpg; images\Audi Q8 e-tron 2024\car_img_6.jpg; images\Audi Q8 e-tron 2024\car_img_7.jpg; images\Audi Q8 e-tron 2024\car_img_8.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_1.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_2.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_3.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_4.png; images\Audi_Q8_E_Tron_Sportback_72038\img_5.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_6.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_7.jpg; images\Audi_Q8_E_Tron_Sportback_72038\img_8.jpg,Automatic,Electric,SUV,-,408,664,200,6.0,"1,937","4,915","1,619",2928,5,-,-,1,-,20.1,582,AWD
Audi,Q8 E-Tron,2024,5350000,Top Line,2,images\Audi Q8 e-tron 2024\car_img_1.jpg; images\Audi Q8 e-tron 2024\car_img_2.jpg; images\Audi Q8 e-tron 2024\car_img_3.jpg; images\Audi Q8 e-tron 2024\car_img_4.jpg; images\Audi Q8 e-tron 2024\car_img_5.jpg; images\Audi Q8 e-tron 2024\car_img_6.jpg; images\Audi Q8 e-tron 2024\car_img_7.jpg; images\Audi Q8 e-tron 2024\car_img_8.jpg,Automatic,Electric,SUV,-,408,664,200,6.0,"1,937","4,915","1,619",2928,5,-,-,1,-,20.1,582,AWD
Audi,Rs E-Tron GT,2024,7900000,S-Line,2,images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_1.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_2.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_3.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_4.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_5.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_6.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_7.jpg; images\Audi_Rs_E_Tron_RS_e-Tron__Automtic_82391\img_8.png,Automatic,Electric,Coupe,-,600,830,250,3.3,"2,158","4,989","1,414",2900,2,-,-,1,-,18.4,592,AWD
Audi,Rs E-Tron GT,2025,6400000,S-Line,2,images\Audi RS e-tron GT 2025\car_img_1.jpg; images\Audi RS e-tron GT 2025\car_img_2.jpg; images\Audi RS e-tron GT 2025\car_img_3.jpg; images\Audi RS e-tron GT 2025\car_img_4.jpg; images\Audi RS e-tron GT 2025\car_img_5.jpg; images\Audi RS e-tron GT 2025\car_img_6.jpg,Automatic,Electric,Coupe,-,600,830,250,3.3,"2,158","4,989","1,414",2900,2,-,-,1,-,18.4,592,AWD
Audi,Rs Q8,2024,7600000,RS,2,images\Audi_Rs_Q8_Automtic_79028\img_1.jpg; images\Audi_Rs_Q8_Automtic_79028\img_2.jpg; images\Audi_Rs_Q8_Automtic_79028\img_3.jpg; images\Audi_Rs_Q8_Automtic_79028\img_4.jpg; images\Audi_Rs_Q8_Automtic_79028\img_5.jpg; images\Audi_Rs_Q8_Automtic_79028\img_6.jpg; images\Audi_Rs_Q8_Automtic_79028\img_7.png; images\Audi_Rs_Q8_Automtic_79028\img_8.jpg; images\Audi_Rs_Q8_Automtic_79028\img_9.jpg; images\Audi_Rs_Q8_Automtic_79028\img_10.jpg,Automatic,Gas,SUV,5200,600,800,250,3.8,1995,5011,1694,2995,5,8,85,8,12.3,-,-,AWD
Audi,Rs5 Coupe,2024,7700000,RS,2,images\Audi_Rs5_Coupe_Automtic_9707\img_1.png; images\Audi_Rs5_Coupe_Automtic_9707\img_2.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_3.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_4.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_5.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_6.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_7.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_8.jpg; images\Audi_Rs5_Coupe_Automtic_9707\img_9.jpg,Automatic,Gas,Coupe,2900,450,600,250,3.9,"1,866","2,766","1,372",2766,4,6,58,8,9,-,-,AWD
Avatr,11,2026,2930000,Luxury,2,images\Avatr_Avatr_11_Luxury_12073\img_1.jpg; images\Avatr_Avatr_11_Luxury_12073\img_2.jpg; images\Avatr_Avatr_11_Luxury_12073\img_3.jpg; images\Avatr_Avatr_11_Luxury_12073\img_4.jpg; images\Avatr_Avatr_11_Luxury_12073\img_5.jpg; images\Avatr_Avatr_11_Luxury_12073\img_6.jpg; images\Avatr_Avatr_11_Luxury_12073\img_7.jpg,Automatic,Electric,Crossover,-,309,370,200,6.6,"1,970","4,880","1,601",2975,5,-,-,1,-,17.1,630,RWD
Avatr,11,2026,3230000,Performance,2,images\Avatr_Avatr_11_Performance_16896\img_1.jpg; images\Avatr_Avatr_11_Performance_16896\img_2.jpg; images\Avatr_Avatr_11_Performance_16896\img_3.jpg; images\Avatr_Avatr_11_Performance_16896\img_4.jpg; images\Avatr_Avatr_11_Performance_16896\img_5.jpg; images\Avatr_Avatr_11_Performance_16896\img_6.jpg; images\Avatr_Avatr_11_Performance_16896\img_7.jpg,Automatic,Electric,Crossover,-,570,650,200,4.5,"1,970","4,880","1,601",2975,5,-,-,1,-,18.35,700,AWD
Avatr,11,2026,3430000,Premium,2,images\Avatr_Avatr_11_Premium_20370\img_1.jpg; images\Avatr_Avatr_11_Premium_20370\img_2.jpg; images\Avatr_Avatr_11_Premium_20370\img_3.jpg; images\Avatr_Avatr_11_Premium_20370\img_4.jpg; images\Avatr_Avatr_11_Premium_20370\img_5.jpg; images\Avatr_Avatr_11_Premium_20370\img_6.jpg; images\Avatr_Avatr_11_Premium_20370\img_7.jpg,Automatic,Electric,Crossover,-,570,650,200,4.5,"1,970","4,880","1,601",2975,4,-,-,1,-,18.35,700,AWD
Avatr,12,2026,3480000,Gt,2,images\Avatr_Avatr_12_GT_27089\img_1.jpg; images\Avatr_Avatr_12_GT_27089\img_2.jpg; images\Avatr_Avatr_12_GT_27089\img_3.jpg; images\Avatr_Avatr_12_GT_27089\img_4.jpg; images\Avatr_Avatr_12_GT_27089\img_5.jpg; images\Avatr_Avatr_12_GT_27089\img_6.jpg; images\Avatr_Avatr_12_GT_27089\img_7.jpg; images\Avatr_Avatr_12_GT_27089\img_8.jpg; images\Avatr_Avatr_12_GT_27089\img_9.jpg; images\Avatr_Avatr_12_GT_27089\img_10.jpg,Automatic,Electric,Sedan,-,570,650,215,3.9,"1,999","5,020","1,460",3020,5,-,-,1,-,15,700,AWD
Avatr,12,2026,2990000,Luxury,2,images\Avatr_Avatr_12_Luxury_23453\img_1.jpg; images\Avatr_Avatr_12_Luxury_23453\img_2.jpg; images\Avatr_Avatr_12_Luxury_23453\img_3.jpg; images\Avatr_Avatr_12_Luxury_23453\img_4.jpg; images\Avatr_Avatr_12_Luxury_23453\img_5.jpg; images\Avatr_Avatr_12_Luxury_23453\img_6.jpg; images\Avatr_Avatr_12_Luxury_23453\img_7.jpg; images\Avatr_Avatr_12_Luxury_23453\img_8.jpg; images\Avatr_Avatr_12_Luxury_23453\img_9.jpg; images\Avatr_Avatr_12_Luxury_23453\img_10.jpg,Automatic,Electric,Sedan,-,309,370,215,6.7,"1,999","5,020","1,460",3020,5,-,-,1,-,16,650,RWD
BAIC,Beijing X7,2025,1379900,Highline,4,images\Baic_Beijing_X7_Highline_13057\img_1.png; images\Baic_Beijing_X7_Highline_13057\img_2.png; images\Baic_Beijing_X7_Highline_13057\img_3.png; images\Baic_Beijing_X7_Highline_13057\img_4.png; images\Baic_Beijing_X7_Highline_13057\img_5.png; images\Baic_Beijing_X7_Highline_13057\img_6.png,Automatic,Gas,SUV,1500,185,305,190,9.87,"1,892","4,745","1,715",2800,5,4,60,7,6.4,-,-,FWD
BAIC,Beijing X7,2025,1529900,Premium,4,images\Baic_Beijing_X7_Premium_20790\img_1.png; images\Baic_Beijing_X7_Premium_20790\img_2.png; images\Baic_Beijing_X7_Premium_20790\img_3.png; images\Baic_Beijing_X7_Premium_20790\img_4.png; images\Baic_Beijing_X7_Premium_20790\img_5.png; images\Baic_Beijing_X7_Premium_20790\img_6.png,Automatic,Gas,SUV,1500,185,305,190,9.87,"1,892","4,745","1,715",2800,5,4,60,7,6.4,-,-,FWD
BAIC,Beijing X7,2025,1454900,Top Line,4,images\Baic_Beijing_X7_Top_Line_16862\img_1.png; images\Baic_Beijing_X7_Top_Line_16862\img_2.png; images\Baic_Beijing_X7_Top_Line_16862\img_3.png; images\Baic_Beijing_X7_Top_Line_16862\img_4.png; images\Baic_Beijing_X7_Top_Line_16862\img_5.png; images\Baic_Beijing_X7_Top_Line_16862\img_6.png,Automatic,Gas,SUV,1500,185,305,190,9.87,"1,892","4,745","1,715",2800,5,4,60,7,6.4,-,-,FWD
BAIC,BJ 30,2025,1744900,Off-Road,4,images\Baic_Bj30_Off-Road_14543\img_1.png; images\Baic_Bj30_Off-Road_14543\img_2.jpg; images\Baic_Bj30_Off-Road_14543\img_3.jpg; images\Baic_Bj30_Off-Road_14543\img_4.jpg; images\Baic_Bj30_Off-Road_14543\img_5.jpg; images\Baic_Bj30_Off-Road_14543\img_6.jpg; images\Baic_Bj30_Off-Road_14543\img_7.jpg; images\Baic_Bj30_Off-Road_14543\img_8.jpg,Automatic,Hybrid,SUV,1500,154,230,190,9.87,"1,910","4,730","1,790",2820,5,4,51,7,6.4,-,-,AWD
